alpha power seltype Ne rec mut s1 s2 h t nsim tf
0.08 0.16 OD 20000 1e-8 1e-7 0.1 0.02 0 160000 100 0.5
0.08 0.16 OD 20000 1e-8 1e-7 0.01 0.05 0 160000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-8 1 0.2 0 16000 100 0.1666667
0.08 0.16 OD 20000 1e-7 1e-8 0.5 1 0 32000 100 0.3333333
0.08 0.16 OD 20000 1e-7 1e-8 0.5 0.2 0 320000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-8 0.5 0.1 0 320000 100 0.1666667
0.08 0.16 OD 20000 1e-7 1e-8 0.2 0.5 0 32000 100 0.2857143
0.08 0.16 OD 20000 1e-7 1e-8 0.1 0.05 0 32000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-8 0.05 0.1 0 160000 100 0.3333333
0.08 0.16 OD 20000 1e-7 1e-8 0.05 0.01 0 320000 100 0.1666667
0.08 0.16 OD 20000 1e-7 1e-8 0.02 0.01 0 160000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-8 0.01 0.01 0 16000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-7 1 0.5 0 16000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-7 1 0.5 0 16000 100 0.3333333
0.08 0.16 OD 20000 1e-7 1e-7 0.1 0.02 0 160000 100 0.5
0.08 0.16 OD 20000 1e-7 1e-7 0.01 0.05 0 160000 100 0.1666667
0.08 0.168316831683168 OD 20000 1e-8 1e-8 0.1 0.1 0 32000 101 0.5
0.08 0.168316831683168 OD 20000 1e-8 1e-7 0.5 0.5 0 32000 101 0.5
0.08 0.168316831683168 OD 20000 1e-7 1e-8 0.1 0.1 0 16000 101 0.5
0.08 0.164835164835165 OD 2000 1e-8 1e-8 0.2 1 0 16000 91 0.5
0.08 0.15 OD 2000 1e-7 1e-7 0.5 0.1 0 16000 100 0.5
0.08 0.15 OD 2000 1e-7 1e-7 0.1 1 0 320000 100 0.09090909
0.08 0.15 OD 2000 1e-7 1e-7 0.1 0.5 0 32000 100 0.5
0.08 0.15 OD 20000 1e-8 1e-8 0.2 0.1 0 16000 100 0.3333333
0.08 0.15 OD 20000 1e-8 1e-8 0.1 0.05 0 32000 100 0.3333333
0.08 0.15 OD 20000 1e-8 1e-8 0.05 0.1 0 16000 100 0.5
0.08 0.15 OD 20000 1e-8 1e-8 0.05 0.1 0 16000 100 0.3333333
0.08 0.15 OD 20000 1e-8 1e-8 0.05 0.01 0 320000 100 0.5
0.08 0.15 OD 20000 1e-8 1e-8 0.01 0.05 0 320000 100 0.5
0.08 0.15 OD 20000 1e-7 1e-8 0.2 1 0 160000 100 0.1666667
0.08 0.15 OD 20000 1e-7 1e-8 0.2 0.5 0 160000 100 0.5
0.08 0.15 OD 20000 1e-7 1e-8 0.1 0.2 0 160000 100 0.5
0.08 0.15 OD 20000 1e-7 1e-8 0.1 0.2 0 160000 100 0.3333333
0.08 0.15 OD 20000 1e-7 1e-8 0.05 0.1 0 32000 100 0.3333333
0.08 0.15 OD 20000 1e-7 1e-8 0.05 0.05 0 16000 100 0.5
0.08 0.15 OD 20000 1e-7 1e-8 0.01 0.05 0 320000 100 0.5
0.08 0.15 OD 20000 1e-7 1e-8 0.01 0.02 0 32000 100 0.3333333
0.08 0.15 OD 20000 1e-7 1e-7 1 0.2 0 32000 100 0.1666667
0.08 0.15 OD 20000 1e-7 1e-7 1 0.1 0 320000 100 0.09090909
0.08 0.15 OD 20000 1e-7 1e-7 0.1 1 0 320000 100 0.5
0.08 0.15 OD 20000 1e-7 1e-7 0.1 0.01 0 320000 100 0.09090909
0.08 0.15 OD 20000 1e-7 1e-7 0.01 0.05 0 160000 100 0.5
0.08 0.159090909090909 OD 2000 1e-8 1e-8 0.5 0.1 0 16000 88 0.5
0.08 0.158415841584158 OD 20000 1e-8 1e-8 0.1 0.1 0 16000 101 0.5
0.08 0.158415841584158 OD 20000 1e-8 1e-8 0.01 0.01 0 32000 101 0.5
0.08 0.155555555555556 OD 2000 1e-7 1e-7 0.05 0.01 0 32000 90 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.5 0.1 0 320000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.2 1 0 320000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.1 0.5 0 320000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.1 0.2 0 32000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.1 0.1 0 32000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.05 0.02 0 16000 100 0.2857143
0.08 0.14 OD 20000 1e-8 1e-8 0.05 0.01 0 160000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.02 0.1 0 320000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.02 0.05 0 16000 100 0.2857143
0.08 0.14 OD 20000 1e-8 1e-8 0.02 0.02 0 32000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.02 0.02 0 16000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.02 0.01 0 16000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.01 0.02 0 32000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-8 0.01 0.02 0 32000 100 0.3333333
0.08 0.14 OD 20000 1e-8 1e-8 0.01 0.02 0 16000 100 0.3333333
0.08 0.14 OD 20000 1e-8 1e-7 0.2 1 0 160000 100 0.5
0.08 0.14 OD 20000 1e-8 1e-7 0.02 0.05 0 32000 100 0.2857143
0.08 0.14 OD 20000 1e-8 1e-7 0.01 0.1 0 32000 100 0.09090909
0.08 0.14 OD 20000 1e-8 1e-7 0.01 0.02 0 32000 100 0.3333333
0.08 0.14 OD 20000 1e-7 1e-8 0.2 1 0 320000 100 0.5
0.08 0.14 OD 20000 1e-7 1e-8 0.1 1 0 160000 100 0.09090909
0.08 0.14 OD 20000 1e-7 1e-8 0.05 0.02 0 16000 100 0.2857143
0.08 0.14 OD 20000 1e-7 1e-8 0.05 0.01 0 160000 100 0.1666667
0.08 0.14 OD 20000 1e-7 1e-8 0.02 0.01 0 16000 100 0.3333333
0.08 0.14 OD 20000 1e-7 1e-8 0.01 0.02 0 16000 100 0.5
0.08 0.14 OD 20000 1e-7 1e-7 1 0.2 0 160000 100 0.5
0.08 0.14 OD 20000 1e-7 1e-7 0.5 0.1 0 320000 100 0.5
0.08 0.14 OD 20000 1e-7 1e-7 0.1 0.5 0 160000 100 0.5
0.08 0.14 OD 20000 1e-7 1e-7 0.1 0.5 0 160000 100 0.1666667
0.08 0.14 OD 20000 1e-7 1e-7 0.01 0.1 0 320000 100 0.09090909
0.08 0.149425287356322 OD 2000 1e-7 1e-8 0.05 0.01 0 16000 87 0.5
0.08 0.148514851485149 OD 20000 1e-7 1e-8 0.5 0.5 0 32000 101 0.5
0.08 0.148514851485149 OD 20000 1e-7 1e-8 0.5 0.5 0 16000 101 0.5
0.08 0.144444444444444 OD 2000 1e-8 1e-8 0.02 0.1 0 16000 90 0.5
0.08 0.142857142857143 OD 2000 1e-8 1e-8 0.01 0.05 0 16000 84 0.5
0.08 0.141176470588235 OD 2000 1e-7 1e-8 0.1 0.5 0 16000 85 0.5
0.08 0.13 OD 2000 1e-8 1e-7 0.1 0.5 0 16000 100 0.5
0.08 0.13 OD 2000 1e-7 1e-7 0.02 0.1 0 320000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 1 0.2 0 320000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.5 1 0 16000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.5 0.2 0 16000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.2 1 0 160000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.2 0.5 0 32000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.2 0.2 0 16000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.2 0.1 0 16000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.1 0.2 0 16000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-8 0.02 0.1 0 160000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-7 0.1 0.2 0 32000 100 0.5
0.08 0.13 OD 20000 1e-8 1e-7 0.1 0.05 0 16000 100 0.3333333
0.08 0.13 OD 20000 1e-8 1e-7 0.05 0.02 0 16000 100 0.2857143
0.08 0.13 OD 20000 1e-8 1e-7 0.02 0.01 0 32000 100 0.3333333
0.08 0.13 OD 20000 1e-7 1e-8 1 0.1 0 32000 100 0.09090909
0.08 0.13 OD 20000 1e-7 1e-8 0.5 1 0 32000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.5 0.2 0 16000 100 0.2857143
0.08 0.13 OD 20000 1e-7 1e-8 0.5 0.2 0 160000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.5 0.1 0 160000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.1 0.1 0 32000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.05 0.1 0 160000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.05 0.05 0 32000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.02 0.05 0 160000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.02 0.01 0 16000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-8 0.01 0.02 0 32000 100 0.5
0.08 0.13 OD 20000 1e-7 1e-7 0.1 1 0 160000 100 0.09090909
0.08 0.13 OD 20000 1e-7 1e-7 0.05 0.01 0 32000 100 0.1666667
0.08 0.13953488372093 OD 2000 1e-7 1e-8 0.5 0.1 0 16000 86 0.5
0.08 0.138613861386139 OD 20000 1e-8 1e-7 0.5 0.5 0 16000 101 0.5
0.08 0.135802469135802 OD 2000 1e-7 1e-7 0.01 0.05 0 32000 81 0.5
0.08 0.134146341463415 OD 2000 1e-7 1e-8 1 0.2 0 16000 82 0.5
0.08 0.134146341463415 OD 2000 1e-7 1e-8 0.01 0.05 0 16000 82 0.5
0.08 0.133333333333333 OD 2000 1e-7 1e-8 0.02 0.1 0 320000 90 0.5
0.08 0.131313131313131 OD 2000 1e-7 1e-7 1 0.2 0 32000 99 0.5
0.08 0.12 OD 2000 1e-8 1e-7 0.02 0.1 0 16000 100 0.5
0.08 0.12 OD 2000 1e-7 1e-8 0.05 0.01 0 160000 25 0.5
0.08 0.12 OD 2000 1e-7 1e-7 0.5 0.1 0 32000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-8 0.2 0.5 0 16000 100 0.2857143
0.08 0.12 OD 20000 1e-8 1e-8 0.2 0.2 0 32000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-8 0.1 0.1 0 16000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-8 0.05 0.02 0 16000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-8 0.02 0.05 0 16000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-8 0.01 0.05 0 160000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 1 0.5 0 16000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 0.5 1 0 16000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 0.2 0.2 0 32000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 0.1 0.5 0 160000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 0.05 0.1 0 32000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 0.02 0.02 0 32000 100 0.5
0.08 0.12 OD 20000 1e-8 1e-7 0.02 0.01 0 32000 100 0.5
0.08 0.12 OD 20000 1e-7 1e-8 0.5 0.2 0 32000 100 0.2857143
0.08 0.12 OD 20000 1e-7 1e-8 0.1 0.5 0 160000 100 0.1666667
0.08 0.12 OD 20000 1e-7 1e-8 0.1 0.2 0 32000 100 0.3333333
0.08 0.12 OD 20000 1e-7 1e-8 0.1 0.05 0 16000 100 0.5
0.08 0.12 OD 20000 1e-7 1e-8 0.1 0.05 0 16000 100 0.3333333
0.08 0.12 OD 20000 1e-7 1e-8 0.05 0.01 0 320000 100 0.5
0.08 0.12 OD 20000 1e-7 1e-8 0.02 0.1 0 320000 100 0.5
0.08 0.12 OD 20000 1e-7 1e-8 0.02 0.05 0 32000 100 0.2857143
0.08 0.12 OD 20000 1e-7 1e-8 0.02 0.02 0 16000 100 0.5
0.08 0.12 OD 20000 1e-7 1e-7 1 0.1 0 160000 100 0.09090909
0.08 0.12 OD 20000 1e-7 1e-7 0.1 0.01 0 320000 100 0.5
0.08 0.125 OD 2000 1e-7 1e-8 0.01 0.05 0 32000 72 0.5
0.08 0.11 OD 2000 1e-7 1e-7 1 0.2 0 16000 100 0.5
0.08 0.11 OD 20000 1e-8 1e-8 0.5 0.1 0 160000 100 0.5
0.08 0.11 OD 20000 1e-8 1e-8 0.1 0.05 0 16000 100 0.3333333
0.08 0.11 OD 20000 1e-8 1e-8 0.05 0.02 0 32000 100 0.2857143
0.08 0.11 OD 20000 1e-8 1e-8 0.01 0.02 0 16000 100 0.5
0.08 0.11 OD 20000 1e-8 1e-7 1 0.5 0 16000 100 0.3333333
0.08 0.11 OD 20000 1e-8 1e-7 0.2 0.5 0 32000 100 0.2857143
0.08 0.11 OD 20000 1e-8 1e-7 0.1 0.05 0 32000 100 0.3333333
0.08 0.11 OD 20000 1e-8 1e-7 0.1 0.05 0 16000 100 0.5
0.08 0.11 OD 20000 1e-8 1e-7 0.05 0.1 0 32000 100 0.3333333
0.08 0.11 OD 20000 1e-8 1e-7 0.02 0.05 0 16000 100 0.2857143
0.08 0.11 OD 20000 1e-7 1e-8 1 0.2 0 160000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-8 0.5 0.2 0 16000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-8 0.5 0.1 0 320000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-8 0.2 0.5 0 32000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-8 0.2 0.5 0 16000 100 0.2857143
0.08 0.11 OD 20000 1e-7 1e-8 0.2 0.1 0 16000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-8 0.1 0.01 0 320000 100 0.09090909
0.08 0.11 OD 20000 1e-7 1e-8 0.05 0.1 0 16000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-8 0.02 0.01 0 32000 100 0.3333333
0.08 0.11 OD 20000 1e-7 1e-7 0.2 0.5 0 16000 100 0.2857143
0.08 0.11 OD 20000 1e-7 1e-7 0.1 0.5 0 32000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-7 0.1 0.1 0 32000 100 0.5
0.08 0.11 OD 20000 1e-7 1e-7 0.02 0.1 0 160000 100 0.5
0.08 0.118811881188119 OD 20000 1e-8 1e-8 0.01 0.01 0 16000 101 0.5
0.08 0.118811881188119 OD 20000 1e-7 1e-7 0.5 0.5 0 32000 101 0.5
0.08 0.114942528735632 OD 2000 1e-7 1e-8 0.2 1 0 32000 87 0.5
0.08 0.113636363636364 OD 2000 1e-8 1e-7 0.05 0.01 0 32000 88 0.5
0.08 0.11340206185567 OD 2000 1e-8 1e-7 0.05 0.01 0 16000 97 0.5
0.08 0.112244897959184 OD 2000 1e-7 1e-7 0.01 0.05 0 16000 98 0.5
0.08 0.111111111111111 OD 2000 1e-8 1e-8 0.05 0.01 0 16000 81 0.5
0.08 0.111111111111111 OD 2000 1e-8 1e-8 0.01 0.05 0 32000 72 0.5
0.08 0.108910891089109 OD 20000 1e-8 1e-7 0.1 0.1 0 16000 101 0.5
0.08 0.105882352941176 OD 2000 1e-8 1e-8 0.1 0.5 0 16000 85 0.5
0.08 0.105263157894737 OD 2000 1e-7 1e-8 0.05 0.01 0 32000 76 0.5
0.08 0.09 OD 2000 1e-8 1e-7 0.2 1 0 16000 100 0.5
0.08 0.09 OD 20000 1e-8 1e-8 0.5 0.2 0 32000 100 0.5
0.08 0.09 OD 20000 1e-8 1e-8 0.1 0.5 0 160000 100 0.5
0.08 0.09 OD 20000 1e-8 1e-8 0.1 0.05 0 16000 100 0.5
0.08 0.09 OD 20000 1e-8 1e-8 0.1 0.02 0 320000 100 0.5
0.08 0.09 OD 20000 1e-8 1e-7 0.5 0.2 0 32000 100 0.2857143
0.08 0.09 OD 20000 1e-8 1e-7 0.2 0.5 0 32000 100 0.5
0.08 0.09 OD 20000 1e-8 1e-7 0.01 0.02 0 32000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 1 0.1 0 320000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.5 0.2 0 32000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.2 1 0 32000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.2 1 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.2 1 0 160000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.2 0.2 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.2 0.1 0 16000 100 0.3333333
0.08 0.09 OD 20000 1e-7 1e-8 0.1 0.5 0 320000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.1 0.2 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.1 0.1 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.05 0.02 0 32000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-8 0.02 0.01 0 32000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.5 1 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.2 1 0 32000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.2 0.1 0 32000 100 0.3333333
0.08 0.09 OD 20000 1e-7 1e-7 0.2 0.1 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.05 0.1 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.05 0.1 0 16000 100 0.3333333
0.08 0.09 OD 20000 1e-7 1e-7 0.02 0.02 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.02 0.01 0 16000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.02 0.01 0 16000 100 0.3333333
0.08 0.09 OD 20000 1e-7 1e-7 0.01 0.1 0 320000 100 0.5
0.08 0.09 OD 20000 1e-7 1e-7 0.01 0.1 0 160000 100 0.09090909
0.08 0.09 OD 20000 1e-7 1e-7 0.01 0.02 0 32000 100 0.3333333
0.08 0.099009900990099 OD 20000 1e-8 1e-7 0.1 0.1 0 32000 101 0.5
0.08 0.0989010989010989 OD 2000 1e-7 1e-8 1 0.2 0 320000 91 0.5
0.08 0.0975609756097561 OD 2000 1e-7 1e-8 0.1 0.02 0 16000 82 0.5
0.08 0.0957446808510638 OD 2000 1e-7 1e-8 0.1 0.02 0 320000 94 0.5
0.08 0.0952380952380952 OD 2000 1e-7 1e-8 0.02 0.1 0 32000 84 0.5
0.08 0.0947368421052632 OD 2000 1e-7 1e-8 0.2 1 0 320000 95 0.5
0.08 0.0930232558139535 OD 2000 1e-8 1e-8 1 0.2 0 16000 86 0.5
0.08 0.0927835051546392 OD 2000 1e-7 1e-8 0.1 0.5 0 320000 97 0.5
0.08 0.08 OD 2000 1e-8 1e-7 0.5 0.1 0 16000 100 0.5
0.08 0.08 OD 20000 1e-8 1e-8 0.02 0.01 0 32000 100 0.3333333
0.08 0.08 OD 20000 1e-8 1e-7 0.5 0.2 0 16000 100 0.2857143
0.08 0.08 OD 20000 1e-8 1e-7 0.2 0.1 0 16000 100 0.5
0.08 0.08 OD 20000 1e-8 1e-7 0.2 0.1 0 16000 100 0.3333333
0.08 0.08 OD 20000 1e-8 1e-7 0.1 0.1 0 32000 100 0.5
0.08 0.08 OD 20000 1e-8 1e-7 0.05 0.02 0 32000 100 0.2857143
0.08 0.08 OD 20000 1e-8 1e-7 0.05 0.02 0 16000 100 0.5
0.08 0.08 OD 20000 1e-8 1e-7 0.02 0.02 0 16000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-8 1 0.2 0 16000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-8 1 0.1 0 160000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-8 0.2 0.5 0 16000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-8 0.2 0.2 0 32000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-8 0.1 0.5 0 160000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-8 0.1 0.01 0 160000 100 0.09090909
0.08 0.08 OD 20000 1e-7 1e-8 0.01 0.1 0 160000 100 0.09090909
0.08 0.08 OD 20000 1e-7 1e-7 1 0.1 0 320000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-7 0.5 1 0 16000 100 0.3333333
0.08 0.08 OD 20000 1e-7 1e-7 0.2 0.5 0 32000 100 0.2857143
0.08 0.08 OD 20000 1e-7 1e-7 0.2 0.5 0 16000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-7 0.2 0.1 0 32000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-7 0.1 1 0 160000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-7 0.1 0.1 0 16000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-7 0.02 0.05 0 32000 100 0.2857143
0.08 0.08 OD 20000 1e-7 1e-7 0.01 0.1 0 160000 100 0.5
0.08 0.08 OD 20000 1e-7 1e-7 0.01 0.01 0 32000 100 0.5
0.08 0.0891089108910891 OD 20000 1e-8 1e-7 0.01 0.01 0 32000 101 0.5
0.08 0.0869565217391304 OD 2000 1e-7 1e-8 0.1 0.02 0 160000 92 0.5
0.08 0.0842105263157895 OD 2000 1e-7 1e-8 1 0.2 0 32000 95 0.5
0.08 0.0842105263157895 OD 2000 1e-7 1e-8 0.5 0.1 0 160000 95 0.5
0.08 0.0833333333333333 OD 2000 1e-8 1e-8 0.1 0.02 0 160000 96 0.5
0.08 0.0816326530612245 OD 2000 1e-8 1e-8 0.2 1 0 160000 98 0.5
0.08 0.0804597701149425 OD 2000 1e-8 1e-8 0.1 0.02 0 16000 87 0.5
0.08 0.07 OD 2000 1e-7 1e-7 1 0.1 0 320000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-8 0.05 0.02 0 32000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-8 0.05 0.01 0 32000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-8 0.02 0.1 0 16000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-8 0.02 0.05 0 32000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-7 0.2 0.2 0 16000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-7 0.2 0.1 0 32000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-7 0.05 0.01 0 32000 100 0.5
0.08 0.07 OD 20000 1e-8 1e-7 0.01 0.05 0 16000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-8 0.1 1 0 16000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-8 0.05 0.1 0 16000 100 0.3333333
0.08 0.07 OD 20000 1e-7 1e-8 0.02 0.05 0 16000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-8 0.01 0.1 0 160000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.5 0.2 0 32000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.5 0.2 0 16000 100 0.2857143
0.08 0.07 OD 20000 1e-7 1e-7 0.2 0.2 0 32000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.1 0.5 0 16000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.1 0.05 0 32000 100 0.3333333
0.08 0.07 OD 20000 1e-7 1e-7 0.1 0.01 0 160000 100 0.09090909
0.08 0.07 OD 20000 1e-7 1e-7 0.02 0.05 0 32000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.02 0.02 0 32000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.02 0.01 0 32000 100 0.3333333
0.08 0.07 OD 20000 1e-7 1e-7 0.01 0.05 0 16000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.01 0.02 0 32000 100 0.5
0.08 0.07 OD 20000 1e-7 1e-7 0.01 0.02 0 16000 100 0.3333333
0.08 0.07 OD 20000 1e-7 1e-7 0.01 0.01 0 16000 100 0.5
0.08 0.0792079207920792 OD 20000 1e-7 1e-7 0.5 0.5 0 16000 101 0.5
0.08 0.0792079207920792 OD 20000 1e-7 1e-7 0.1 0.1 0 32000 101 0.5
0.08 0.0714285714285714 OD 2000 1e-8 1e-8 0.5 0.1 0 160000 98 0.5
0.08 0.0707070707070707 OD 2000 1e-8 1e-8 0.1 0.5 0 160000 99 0.5
0.08 0.06 OD 2000 1e-8 1e-8 0.02 0.1 0 160000 100 0.5
0.08 0.06 OD 2000 1e-7 1e-7 1 0.1 0 160000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-8 0.2 0.5 0 16000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-8 0.1 0.02 0 160000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-8 0.01 0.05 0 32000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 1 0.2 0 32000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 1 0.1 0 320000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 1 0.1 0 160000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.5 0.2 0 16000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.2 0.5 0 16000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.1 0.2 0 16000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.1 0.2 0 16000 100 0.3333333
0.08 0.06 OD 20000 1e-8 1e-7 0.1 0.1 0 16000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.1 0.05 0 32000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.1 0.01 0 160000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.05 0.1 0 16000 100 0.5
0.08 0.06 OD 20000 1e-8 1e-7 0.05 0.1 0 16000 100 0.3333333
0.08 0.06 OD 20000 1e-8 1e-7 0.01 0.05 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.1 1 0 320000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.1 0.5 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.1 0.5 0 16000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.1 0.02 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.05 0.1 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.01 0.1 0 320000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-8 0.01 0.05 0 16000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 1 0.2 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 0.5 0.2 0 32000 100 0.2857143
0.08 0.06 OD 20000 1e-7 1e-7 0.2 1 0 16000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 0.2 0.2 0 16000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 0.1 1 0 320000 100 0.09090909
0.08 0.06 OD 20000 1e-7 1e-7 0.1 0.02 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 0.1 0.01 0 32000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 0.05 0.05 0 16000 100 0.5
0.08 0.06 OD 20000 1e-7 1e-7 0.05 0.02 0 16000 100 0.2857143
0.08 0.06 OD 20000 1e-7 1e-7 0.05 0.01 0 32000 100 0.5
