alpha power seltype Ne rec mut s1 s2 t
0.23 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.24 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.25 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.328125 OD 2 1e-8 1e-8 0.9 0.9 32000
0.02 0.40625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.03 0.484375 OD 2 1e-8 1e-8 0.9 0.9 32000
0.04 0.5 OD 2 1e-8 1e-8 0.9 0.9 32000
0.05 0.5625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.06 0.625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.07 0.671875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.08 0.71875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.09 0.75 OD 2 1e-8 1e-8 0.9 0.9 32000
0.1 0.78125 OD 2 1e-8 1e-8 0.9 0.9 32000
0.11 0.78125 OD 2 1e-8 1e-8 0.9 0.9 32000
0.12 0.796875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.13 0.796875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.14 0.796875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.15 0.828125 OD 2 1e-8 1e-8 0.9 0.9 32000
0.16 0.875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.17 0.875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.18 0.875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.19 0.875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.2 0.875 OD 2 1e-8 1e-8 0.9 0.9 32000
0.21 0.890625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.22 0.890625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.23 0.890625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.24 0.890625 OD 2 1e-8 1e-8 0.9 0.9 32000
0.25 0.890625 OD 2 1e-8 1e-8 0.9 0.9 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.7 OD 2 1e-8 1e-8 0.9 1 160000
0.02 0.757142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.03 0.857142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.04 0.871428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.05 0.871428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.06 0.9 OD 2 1e-8 1e-8 0.9 1 160000
0.07 0.914285714285714 OD 2 1e-8 1e-8 0.9 1 160000
0.08 0.942857142857143 OD 2 1e-8 1e-8 0.9 1 160000
0.09 0.942857142857143 OD 2 1e-8 1e-8 0.9 1 160000
0.1 0.942857142857143 OD 2 1e-8 1e-8 0.9 1 160000
0.11 0.942857142857143 OD 2 1e-8 1e-8 0.9 1 160000
0.12 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.13 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.14 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.15 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.16 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.17 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.18 0.957142857142857 OD 2 1e-8 1e-8 0.9 1 160000
0.19 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.2 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.21 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.22 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.23 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.24 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
0.25 0.971428571428571 OD 2 1e-8 1e-8 0.9 1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.185714285714286 OD 2 1e-8 1e-8 0.9 1 16000
0.02 0.214285714285714 OD 2 1e-8 1e-8 0.9 1 16000
0.03 0.257142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.04 0.3 OD 2 1e-8 1e-8 0.9 1 16000
0.05 0.328571428571429 OD 2 1e-8 1e-8 0.9 1 16000
0.06 0.357142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.07 0.385714285714286 OD 2 1e-8 1e-8 0.9 1 16000
0.08 0.414285714285714 OD 2 1e-8 1e-8 0.9 1 16000
0.09 0.428571428571429 OD 2 1e-8 1e-8 0.9 1 16000
0.1 0.457142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.11 0.471428571428571 OD 2 1e-8 1e-8 0.9 1 16000
0.12 0.485714285714286 OD 2 1e-8 1e-8 0.9 1 16000
0.13 0.485714285714286 OD 2 1e-8 1e-8 0.9 1 16000
0.14 0.5 OD 2 1e-8 1e-8 0.9 1 16000
0.15 0.528571428571429 OD 2 1e-8 1e-8 0.9 1 16000
0.16 0.542857142857143 OD 2 1e-8 1e-8 0.9 1 16000
0.17 0.557142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.18 0.557142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.19 0.557142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.2 0.614285714285714 OD 2 1e-8 1e-8 0.9 1 16000
0.21 0.657142857142857 OD 2 1e-8 1e-8 0.9 1 16000
0.22 0.7 OD 2 1e-8 1e-8 0.9 1 16000
0.23 0.7 OD 2 1e-8 1e-8 0.9 1 16000
0.24 0.714285714285714 OD 2 1e-8 1e-8 0.9 1 16000
0.25 0.714285714285714 OD 2 1e-8 1e-8 0.9 1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.942857142857143 OD 2 1e-8 1e-8 0.9 1 320000
0.02 0.985714285714286 OD 2 1e-8 1e-8 0.9 1 320000
0.03 0.985714285714286 OD 2 1e-8 1e-8 0.9 1 320000
0.04 0.985714285714286 OD 2 1e-8 1e-8 0.9 1 320000
0.05 0.985714285714286 OD 2 1e-8 1e-8 0.9 1 320000
0.06 0.985714285714286 OD 2 1e-8 1e-8 0.9 1 320000
0.07 1 OD 2 1e-8 1e-8 0.9 1 320000
0.08 1 OD 2 1e-8 1e-8 0.9 1 320000
0.09 1 OD 2 1e-8 1e-8 0.9 1 320000
0.1 1 OD 2 1e-8 1e-8 0.9 1 320000
0.11 1 OD 2 1e-8 1e-8 0.9 1 320000
0.12 1 OD 2 1e-8 1e-8 0.9 1 320000
0.13 1 OD 2 1e-8 1e-8 0.9 1 320000
0.14 1 OD 2 1e-8 1e-8 0.9 1 320000
0.15 1 OD 2 1e-8 1e-8 0.9 1 320000
0.16 1 OD 2 1e-8 1e-8 0.9 1 320000
0.17 1 OD 2 1e-8 1e-8 0.9 1 320000
0.18 1 OD 2 1e-8 1e-8 0.9 1 320000
0.19 1 OD 2 1e-8 1e-8 0.9 1 320000
0.2 1 OD 2 1e-8 1e-8 0.9 1 320000
0.21 1 OD 2 1e-8 1e-8 0.9 1 320000
0.22 1 OD 2 1e-8 1e-8 0.9 1 320000
0.23 1 OD 2 1e-8 1e-8 0.9 1 320000
0.24 1 OD 2 1e-8 1e-8 0.9 1 320000
0.25 1 OD 2 1e-8 1e-8 0.9 1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.357142857142857 OD 2 1e-8 1e-8 0.9 1 32000
0.02 0.442857142857143 OD 2 1e-8 1e-8 0.9 1 32000
0.03 0.528571428571429 OD 2 1e-8 1e-8 0.9 1 32000
0.04 0.542857142857143 OD 2 1e-8 1e-8 0.9 1 32000
0.05 0.585714285714286 OD 2 1e-8 1e-8 0.9 1 32000
0.06 0.628571428571429 OD 2 1e-8 1e-8 0.9 1 32000
0.07 0.642857142857143 OD 2 1e-8 1e-8 0.9 1 32000
0.08 0.685714285714286 OD 2 1e-8 1e-8 0.9 1 32000
0.09 0.7 OD 2 1e-8 1e-8 0.9 1 32000
0.1 0.7 OD 2 1e-8 1e-8 0.9 1 32000
0.11 0.7 OD 2 1e-8 1e-8 0.9 1 32000
0.12 0.728571428571429 OD 2 1e-8 1e-8 0.9 1 32000
0.13 0.728571428571429 OD 2 1e-8 1e-8 0.9 1 32000
0.14 0.728571428571429 OD 2 1e-8 1e-8 0.9 1 32000
0.15 0.728571428571429 OD 2 1e-8 1e-8 0.9 1 32000
0.16 0.742857142857143 OD 2 1e-8 1e-8 0.9 1 32000
0.17 0.757142857142857 OD 2 1e-8 1e-8 0.9 1 32000
0.18 0.757142857142857 OD 2 1e-8 1e-8 0.9 1 32000
0.19 0.785714285714286 OD 2 1e-8 1e-8 0.9 1 32000
0.2 0.785714285714286 OD 2 1e-8 1e-8 0.9 1 32000
0.21 0.8 OD 2 1e-8 1e-8 0.9 1 32000
0.22 0.8 OD 2 1e-8 1e-8 0.9 1 32000
0.23 0.842857142857143 OD 2 1e-8 1e-8 0.9 1 32000
0.24 0.842857142857143 OD 2 1e-8 1e-8 0.9 1 32000
0.25 0.842857142857143 OD 2 1e-8 1e-8 0.9 1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.8125 OD 2 1e-8 1e-8 1 0.1 160000
0.02 0.828125 OD 2 1e-8 1e-8 1 0.1 160000
0.03 0.875 OD 2 1e-8 1e-8 1 0.1 160000
0.04 0.921875 OD 2 1e-8 1e-8 1 0.1 160000
0.05 0.9375 OD 2 1e-8 1e-8 1 0.1 160000
0.06 0.9375 OD 2 1e-8 1e-8 1 0.1 160000
0.07 0.9375 OD 2 1e-8 1e-8 1 0.1 160000
0.08 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.09 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.1 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.11 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.12 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.13 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.14 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.15 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.16 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.17 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.18 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.19 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.2 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.21 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.22 0.953125 OD 2 1e-8 1e-8 1 0.1 160000
0.23 0.96875 OD 2 1e-8 1e-8 1 0.1 160000
0.24 0.96875 OD 2 1e-8 1e-8 1 0.1 160000
0.25 0.96875 OD 2 1e-8 1e-8 1 0.1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.109375 OD 2 1e-8 1e-8 1 0.1 16000
0.02 0.171875 OD 2 1e-8 1e-8 1 0.1 16000
0.03 0.203125 OD 2 1e-8 1e-8 1 0.1 16000
0.04 0.265625 OD 2 1e-8 1e-8 1 0.1 16000
0.05 0.265625 OD 2 1e-8 1e-8 1 0.1 16000
0.06 0.296875 OD 2 1e-8 1e-8 1 0.1 16000
0.07 0.296875 OD 2 1e-8 1e-8 1 0.1 16000
0.08 0.296875 OD 2 1e-8 1e-8 1 0.1 16000
0.09 0.328125 OD 2 1e-8 1e-8 1 0.1 16000
0.1 0.328125 OD 2 1e-8 1e-8 1 0.1 16000
0.11 0.34375 OD 2 1e-8 1e-8 1 0.1 16000
0.12 0.359375 OD 2 1e-8 1e-8 1 0.1 16000
0.13 0.375 OD 2 1e-8 1e-8 1 0.1 16000
0.14 0.40625 OD 2 1e-8 1e-8 1 0.1 16000
0.15 0.4375 OD 2 1e-8 1e-8 1 0.1 16000
0.16 0.4375 OD 2 1e-8 1e-8 1 0.1 16000
0.17 0.453125 OD 2 1e-8 1e-8 1 0.1 16000
0.18 0.5 OD 2 1e-8 1e-8 1 0.1 16000
0.19 0.53125 OD 2 1e-8 1e-8 1 0.1 16000
0.2 0.5625 OD 2 1e-8 1e-8 1 0.1 16000
0.21 0.5625 OD 2 1e-8 1e-8 1 0.1 16000
0.22 0.5625 OD 2 1e-8 1e-8 1 0.1 16000
0.23 0.5625 OD 2 1e-8 1e-8 1 0.1 16000
0.24 0.5625 OD 2 1e-8 1e-8 1 0.1 16000
0.25 0.59375 OD 2 1e-8 1e-8 1 0.1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.890625 OD 2 1e-8 1e-8 1 0.1 320000
0.02 0.953125 OD 2 1e-8 1e-8 1 0.1 320000
0.03 0.96875 OD 2 1e-8 1e-8 1 0.1 320000
0.04 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.05 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.06 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.07 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.08 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.09 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.1 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.11 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.12 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.13 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.14 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.15 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.16 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.17 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.18 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.19 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.2 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.21 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.22 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.23 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.24 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
0.25 0.984375 OD 2 1e-8 1e-8 1 0.1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.328125 OD 2 1e-8 1e-8 1 0.1 32000
0.02 0.421875 OD 2 1e-8 1e-8 1 0.1 32000
0.03 0.46875 OD 2 1e-8 1e-8 1 0.1 32000
0.04 0.46875 OD 2 1e-8 1e-8 1 0.1 32000
0.05 0.5625 OD 2 1e-8 1e-8 1 0.1 32000
0.06 0.609375 OD 2 1e-8 1e-8 1 0.1 32000
0.07 0.640625 OD 2 1e-8 1e-8 1 0.1 32000
0.08 0.640625 OD 2 1e-8 1e-8 1 0.1 32000
0.09 0.65625 OD 2 1e-8 1e-8 1 0.1 32000
0.1 0.6875 OD 2 1e-8 1e-8 1 0.1 32000
0.11 0.734375 OD 2 1e-8 1e-8 1 0.1 32000
0.12 0.75 OD 2 1e-8 1e-8 1 0.1 32000
0.13 0.75 OD 2 1e-8 1e-8 1 0.1 32000
0.14 0.75 OD 2 1e-8 1e-8 1 0.1 32000
0.15 0.75 OD 2 1e-8 1e-8 1 0.1 32000
0.16 0.765625 OD 2 1e-8 1e-8 1 0.1 32000
0.17 0.765625 OD 2 1e-8 1e-8 1 0.1 32000
0.18 0.765625 OD 2 1e-8 1e-8 1 0.1 32000
0.19 0.78125 OD 2 1e-8 1e-8 1 0.1 32000
0.2 0.8125 OD 2 1e-8 1e-8 1 0.1 32000
0.21 0.8125 OD 2 1e-8 1e-8 1 0.1 32000
0.22 0.8125 OD 2 1e-8 1e-8 1 0.1 32000
0.23 0.8125 OD 2 1e-8 1e-8 1 0.1 32000
0.24 0.8125 OD 2 1e-8 1e-8 1 0.1 32000
0.25 0.8125 OD 2 1e-8 1e-8 1 0.1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.767123287671233 OD 2 1e-8 1e-8 1 0.2 160000
0.02 0.821917808219178 OD 2 1e-8 1e-8 1 0.2 160000
0.03 0.876712328767123 OD 2 1e-8 1e-8 1 0.2 160000
0.04 0.904109589041096 OD 2 1e-8 1e-8 1 0.2 160000
0.05 0.917808219178082 OD 2 1e-8 1e-8 1 0.2 160000
0.06 0.931506849315068 OD 2 1e-8 1e-8 1 0.2 160000
0.07 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.08 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.09 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.1 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.11 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.12 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.13 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.14 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.15 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 160000
0.16 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.17 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.18 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.19 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.2 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.21 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.22 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.23 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.24 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
0.25 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0958904109589041 OD 2 1e-8 1e-8 1 0.2 16000
0.02 0.150684931506849 OD 2 1e-8 1e-8 1 0.2 16000
0.03 0.191780821917808 OD 2 1e-8 1e-8 1 0.2 16000
0.04 0.219178082191781 OD 2 1e-8 1e-8 1 0.2 16000
0.05 0.26027397260274 OD 2 1e-8 1e-8 1 0.2 16000
0.06 0.315068493150685 OD 2 1e-8 1e-8 1 0.2 16000
0.07 0.36986301369863 OD 2 1e-8 1e-8 1 0.2 16000
0.08 0.383561643835616 OD 2 1e-8 1e-8 1 0.2 16000
0.09 0.410958904109589 OD 2 1e-8 1e-8 1 0.2 16000
0.1 0.438356164383562 OD 2 1e-8 1e-8 1 0.2 16000
0.11 0.479452054794521 OD 2 1e-8 1e-8 1 0.2 16000
0.12 0.506849315068493 OD 2 1e-8 1e-8 1 0.2 16000
0.13 0.506849315068493 OD 2 1e-8 1e-8 1 0.2 16000
0.14 0.506849315068493 OD 2 1e-8 1e-8 1 0.2 16000
0.15 0.520547945205479 OD 2 1e-8 1e-8 1 0.2 16000
0.16 0.520547945205479 OD 2 1e-8 1e-8 1 0.2 16000
0.17 0.534246575342466 OD 2 1e-8 1e-8 1 0.2 16000
0.18 0.561643835616438 OD 2 1e-8 1e-8 1 0.2 16000
0.19 0.575342465753425 OD 2 1e-8 1e-8 1 0.2 16000
0.2 0.589041095890411 OD 2 1e-8 1e-8 1 0.2 16000
0.21 0.616438356164384 OD 2 1e-8 1e-8 1 0.2 16000
0.22 0.643835616438356 OD 2 1e-8 1e-8 1 0.2 16000
0.23 0.643835616438356 OD 2 1e-8 1e-8 1 0.2 16000
0.24 0.657534246575342 OD 2 1e-8 1e-8 1 0.2 16000
0.25 0.657534246575342 OD 2 1e-8 1e-8 1 0.2 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.767123287671233 OD 2 1e-8 1e-8 1 0.2 320000
0.02 0.849315068493151 OD 2 1e-8 1e-8 1 0.2 320000
0.03 0.849315068493151 OD 2 1e-8 1e-8 1 0.2 320000
0.04 0.863013698630137 OD 2 1e-8 1e-8 1 0.2 320000
0.05 0.89041095890411 OD 2 1e-8 1e-8 1 0.2 320000
0.06 0.904109589041096 OD 2 1e-8 1e-8 1 0.2 320000
0.07 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 320000
0.08 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 320000
0.09 0.945205479452055 OD 2 1e-8 1e-8 1 0.2 320000
0.1 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 320000
0.11 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 320000
0.12 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 320000
0.13 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 320000
0.14 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 320000
0.15 0.958904109589041 OD 2 1e-8 1e-8 1 0.2 320000
0.16 0.972602739726027 OD 2 1e-8 1e-8 1 0.2 320000
0.17 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.18 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.19 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.2 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.21 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.22 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.23 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.24 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
0.25 0.986301369863014 OD 2 1e-8 1e-8 1 0.2 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.315068493150685 OD 2 1e-8 1e-8 1 0.2 32000
0.02 0.356164383561644 OD 2 1e-8 1e-8 1 0.2 32000
0.03 0.452054794520548 OD 2 1e-8 1e-8 1 0.2 32000
0.04 0.493150684931507 OD 2 1e-8 1e-8 1 0.2 32000
0.05 0.575342465753425 OD 2 1e-8 1e-8 1 0.2 32000
0.06 0.589041095890411 OD 2 1e-8 1e-8 1 0.2 32000
0.07 0.63013698630137 OD 2 1e-8 1e-8 1 0.2 32000
0.08 0.657534246575342 OD 2 1e-8 1e-8 1 0.2 32000
0.09 0.671232876712329 OD 2 1e-8 1e-8 1 0.2 32000
0.1 0.671232876712329 OD 2 1e-8 1e-8 1 0.2 32000
0.11 0.684931506849315 OD 2 1e-8 1e-8 1 0.2 32000
0.12 0.698630136986301 OD 2 1e-8 1e-8 1 0.2 32000
0.13 0.698630136986301 OD 2 1e-8 1e-8 1 0.2 32000
0.14 0.698630136986301 OD 2 1e-8 1e-8 1 0.2 32000
0.15 0.726027397260274 OD 2 1e-8 1e-8 1 0.2 32000
0.16 0.73972602739726 OD 2 1e-8 1e-8 1 0.2 32000
0.17 0.780821917808219 OD 2 1e-8 1e-8 1 0.2 32000
0.18 0.780821917808219 OD 2 1e-8 1e-8 1 0.2 32000
0.19 0.794520547945205 OD 2 1e-8 1e-8 1 0.2 32000
0.2 0.794520547945205 OD 2 1e-8 1e-8 1 0.2 32000
0.21 0.808219178082192 OD 2 1e-8 1e-8 1 0.2 32000
0.22 0.821917808219178 OD 2 1e-8 1e-8 1 0.2 32000
0.23 0.821917808219178 OD 2 1e-8 1e-8 1 0.2 32000
0.24 0.835616438356164 OD 2 1e-8 1e-8 1 0.2 32000
0.25 0.849315068493151 OD 2 1e-8 1e-8 1 0.2 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.743243243243243 OD 2 1e-8 1e-8 1 0.5 160000
0.02 0.824324324324324 OD 2 1e-8 1e-8 1 0.5 160000
0.03 0.837837837837838 OD 2 1e-8 1e-8 1 0.5 160000
0.04 0.878378378378378 OD 2 1e-8 1e-8 1 0.5 160000
0.05 0.891891891891892 OD 2 1e-8 1e-8 1 0.5 160000
0.06 0.891891891891892 OD 2 1e-8 1e-8 1 0.5 160000
0.07 0.905405405405405 OD 2 1e-8 1e-8 1 0.5 160000
0.08 0.959459459459459 OD 2 1e-8 1e-8 1 0.5 160000
0.09 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 160000
0.1 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 160000
0.11 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 160000
0.12 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.13 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.14 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.15 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.16 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.17 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.18 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.19 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.2 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.21 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.22 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.23 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.24 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
0.25 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0945945945945946 OD 2 1e-8 1e-8 1 0.5 16000
0.02 0.148648648648649 OD 2 1e-8 1e-8 1 0.5 16000
0.03 0.175675675675676 OD 2 1e-8 1e-8 1 0.5 16000
0.04 0.22972972972973 OD 2 1e-8 1e-8 1 0.5 16000
0.05 0.283783783783784 OD 2 1e-8 1e-8 1 0.5 16000
0.06 0.324324324324324 OD 2 1e-8 1e-8 1 0.5 16000
0.07 0.324324324324324 OD 2 1e-8 1e-8 1 0.5 16000
0.08 0.364864864864865 OD 2 1e-8 1e-8 1 0.5 16000
0.09 0.364864864864865 OD 2 1e-8 1e-8 1 0.5 16000
0.1 0.391891891891892 OD 2 1e-8 1e-8 1 0.5 16000
0.11 0.405405405405405 OD 2 1e-8 1e-8 1 0.5 16000
0.12 0.405405405405405 OD 2 1e-8 1e-8 1 0.5 16000
0.13 0.432432432432432 OD 2 1e-8 1e-8 1 0.5 16000
0.14 0.432432432432432 OD 2 1e-8 1e-8 1 0.5 16000
0.15 0.472972972972973 OD 2 1e-8 1e-8 1 0.5 16000
0.16 0.486486486486487 OD 2 1e-8 1e-8 1 0.5 16000
0.17 0.486486486486487 OD 2 1e-8 1e-8 1 0.5 16000
0.18 0.5 OD 2 1e-8 1e-8 1 0.5 16000
0.19 0.513513513513513 OD 2 1e-8 1e-8 1 0.5 16000
0.2 0.513513513513513 OD 2 1e-8 1e-8 1 0.5 16000
0.21 0.513513513513513 OD 2 1e-8 1e-8 1 0.5 16000
0.22 0.527027027027027 OD 2 1e-8 1e-8 1 0.5 16000
0.23 0.554054054054054 OD 2 1e-8 1e-8 1 0.5 16000
0.24 0.567567567567568 OD 2 1e-8 1e-8 1 0.5 16000
0.25 0.594594594594595 OD 2 1e-8 1e-8 1 0.5 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.864864864864865 OD 2 1e-8 1e-8 1 0.5 320000
0.02 0.945945945945946 OD 2 1e-8 1e-8 1 0.5 320000
0.03 0.945945945945946 OD 2 1e-8 1e-8 1 0.5 320000
0.04 0.945945945945946 OD 2 1e-8 1e-8 1 0.5 320000
0.05 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.06 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.07 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.08 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.09 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.1 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.11 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.12 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.13 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.14 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
